order_id,customer_name,product_name,price,quantity,order_date
ORD00517,  Dave,Laptop,Not Available,3.0,
ORD00518,  Dave,Laptop,401.3859806491732,1.0,01/10/2023
ORD00519,Bob,Tablet,,,2023/10/01
ORD00520,charlie ,,954.2364403895892,1.0,2023-10-01
ORD00521,,Phone,,1.0,01/10/2023
ORD00522,Bob,Tablet,1449.292795767788,3.0,2023/10/01
ORD00523,Alice,Phone,,3.0,
ORD00524,Alice,,Not Available,2.0,2023-10-01
ORD00525,  Dave,Laptop,1163.023538507623,3.0,01/10/2023
ORD00526,charlie ,,914.5638787681869,,2023/10/01
ORD00527,  Dave,,,3.0,2023/10/01
ORD00528,  Dave,Headphones,Not Available,2.0,2023-10-01
ORD00529,  Dave,Headphones,Not Available,3.0,2023-10-01
ORD00530,charlie ,Laptop,Not Available,,01/10/2023
ORD00531,Alice,Tablet,Not Available,2.0,2023-10-01
ORD00532,Alice,Headphones,Not Available,1.0,2023-10-01
ORD00533,  Dave,Headphones,904.2329467525716,2.0,
ORD00534,Alice,Phone,,3.0,2023/10/01
ORD00535,,,,3.0,2023/10/01
ORD00536,  Dave,Tablet,834.4786245640495,2.0,2023-10-01
ORD00537,Bob,,831.3329918467531,1.0,2023/10/01
ORD00538,Alice,,546.1758339370922,1.0,2023/10/01
ORD00539,charlie ,Phone,,1.0,2023-10-01
ORD00540,charlie ,Headphones,Not Available,2.0,01/10/2023
ORD00541,Alice,Laptop,Not Available,2.0,01/10/2023
ORD00542,Alice,,537.5865918879451,3.0,2023-10-01
ORD00543,,,,3.0,2023/10/01
ORD00544,Bob,Laptop,356.5218664982324,3.0,01/10/2023
ORD00545,charlie ,Phone,Not Available,1.0,2023-10-01
ORD00546,  Dave,Phone,Not Available,1.0,2023/10/01
ORD00547,Alice,Laptop,,1.0,2023/10/01
ORD00548,,Headphones,1088.4027407597218,2.0,2023/10/01
ORD00549,charlie ,Laptop,,3.0,2023-10-01
ORD00550,Bob,,Not Available,3.0,2023/10/01
ORD00551,Bob,Laptop,,2.0,
ORD00552,Bob,Tablet,Not Available,3.0,01/10/2023
ORD00553,,Tablet,808.1511948735445,2.0,01/10/2023
ORD00554,  Dave,Phone,Not Available,2.0,2023-10-01
ORD00555,charlie ,,,,01/10/2023
ORD00556,Alice,Tablet,,3.0,01/10/2023
ORD00557,,Tablet,1191.748461046684,2.0,
ORD00558,charlie ,Tablet,,2.0,
ORD00559,charlie ,Headphones,1460.888308858333,,01/10/2023
ORD00560,Bob,Laptop,Not Available,3.0,2023-10-01
ORD00561,Bob,Laptop,,2.0,01/10/2023
ORD00562,charlie ,Laptop,131.84915357639736,,2023-10-01
ORD00563,Alice,Laptop,Not Available,1.0,
ORD00564,Alice,,,3.0,2023/10/01
ORD00565,Bob,,1319.455376400454,3.0,
ORD00566,  Dave,,1300.1671955598422,2.0,
ORD00567,Bob,Tablet,Not Available,,2023-10-01
ORD00568,Alice,Tablet,Not Available,1.0,
ORD00569,  Dave,Headphones,Not Available,,01/10/2023
ORD00570,Bob,,Not Available,3.0,2023/10/01
ORD00571,Alice,Phone,Not Available,,
ORD00572,Alice,Tablet,,2.0,2023/10/01
ORD00573,,,,2.0,2023/10/01
ORD00574,,Headphones,,,01/10/2023
ORD00575,  Dave,Laptop,,3.0,01/10/2023
ORD00576,,Headphones,,1.0,2023/10/01
ORD00577,,Laptop,,2.0,2023/10/01
ORD00578,Bob,Tablet,681.9748545360469,,
ORD00579,Alice,Phone,,1.0,01/10/2023
ORD00580,Bob,,,2.0,2023/10/01
ORD00581,Bob,Phone,,2.0,
ORD00582,Alice,Tablet,1077.6361065716283,1.0,2023-10-01
ORD00583,Alice,Headphones,Not Available,,2023/10/01
ORD00584,Bob,Tablet,559.1207535685523,2.0,
ORD00585,Bob,Phone,Not Available,1.0,
ORD00586,charlie ,,Not Available,2.0,2023/10/01
ORD00587,charlie ,Tablet,338.2733408384543,1.0,2023/10/01
ORD00588,Bob,Phone,,,2023-10-01
ORD00589,Bob,Headphones,,2.0,01/10/2023
ORD00590,Alice,Headphones,,2.0,01/10/2023
ORD00591,  Dave,Headphones,Not Available,1.0,2023-10-01
ORD00592,  Dave,,,,01/10/2023
ORD00593,,Phone,Not Available,2.0,2023/10/01
ORD00594,,,Not Available,3.0,2023/10/01
ORD00595,Bob,Headphones,Not Available,3.0,2023/10/01
ORD00596,,Laptop,872.1772565479093,2.0,2023-10-01
ORD00597,Alice,,,1.0,2023/10/01
ORD00598,charlie ,Laptop,,1.0,2023/10/01
ORD00599,Alice,Phone,Not Available,1.0,2023/10/01
ORD00600,Alice,,,3.0,2023/10/01
ORD00601,charlie ,,Not Available,3.0,01/10/2023
ORD00602,,Tablet,1165.283858209019,2.0,2023-10-01
ORD00603,Alice,Laptop,994.1269578057404,1.0,2023-10-01
ORD00604,,Phone,,2.0,2023-10-01
ORD00605,,Headphones,,,01/10/2023
ORD00606,Alice,,257.9844782525663,1.0,01/10/2023
ORD00607,,Tablet,,,2023-10-01
ORD00608,  Dave,Tablet,1132.8451898108165,,
ORD00609,,Tablet,Not Available,3.0,2023/10/01
ORD00610,charlie ,Headphones,633.3464808933611,3.0,2023-10-01
ORD00611,Alice,Laptop,Not Available,1.0,
ORD00612,charlie ,Tablet,597.0613606412571,,2023-10-01
ORD00613,Alice,Headphones,1095.4261335971557,2.0,2023/10/01
ORD00614,charlie ,Headphones,,,01/10/2023
ORD00615,,Laptop,,,
ORD00616,Bob,Laptop,,3.0,2023-10-01
ORD00617,,Tablet,Not Available,3.0,01/10/2023
ORD00618,,,Not Available,3.0,01/10/2023
ORD00619,,Laptop,,1.0,
ORD00620,Bob,Tablet,786.1042459985047,3.0,2023/10/01
ORD00621,  Dave,Headphones,,1.0,2023/10/01
ORD00622,Bob,Headphones,1217.9072265627642,,01/10/2023
ORD00623,Alice,Headphones,969.4477063688505,,01/10/2023
ORD00624,Bob,Phone,55.065427554505995,2.0,2023/10/01
ORD00625,charlie ,Laptop,Not Available,,2023/10/01
ORD00626,,,Not Available,2.0,
ORD00627,Bob,Phone,Not Available,1.0,
ORD00628,,Tablet,,,01/10/2023
ORD00629,Bob,Tablet,977.1451554316903,,01/10/2023
ORD00630,charlie ,Laptop,384.89623944084076,,2023/10/01
ORD00631,  Dave,Headphones,Not Available,1.0,01/10/2023
ORD00632,  Dave,Laptop,,2.0,2023-10-01
ORD00633,Alice,,Not Available,2.0,2023/10/01
ORD00634,,Laptop,265.70476311281413,1.0,01/10/2023
ORD00635,,Phone,Not Available,1.0,
ORD00636,Bob,Phone,1365.0580923670968,3.0,01/10/2023
ORD00637,Alice,,315.1704263292272,2.0,2023/10/01
ORD00638,charlie ,,Not Available,,
ORD00639,Bob,Headphones,,1.0,01/10/2023
ORD00640,  Dave,,Not Available,,2023/10/01
ORD00641,Alice,Phone,767.021592458781,3.0,01/10/2023
ORD00642,,Headphones,1292.109358220358,,
ORD00643,Bob,Laptop,Not Available,1.0,2023/10/01
ORD00644,,Phone,Not Available,1.0,01/10/2023
ORD00645,Alice,Phone,,,01/10/2023
ORD00646,Alice,Laptop,Not Available,,01/10/2023
ORD00647,Bob,Tablet,Not Available,2.0,
ORD00648,Bob,,511.11512868232677,,2023-10-01
ORD00649,,,,,2023/10/01
ORD00650,,,,1.0,01/10/2023
ORD00651,Alice,Phone,1425.9636356497258,2.0,2023-10-01
ORD00652,,Tablet,Not Available,,
ORD00653,,,,,2023/10/01
ORD00654,  Dave,,578.2881473932842,,01/10/2023
ORD00655,Bob,Headphones,Not Available,,01/10/2023
ORD00656,  Dave,Laptop,,3.0,01/10/2023
ORD00657,,Headphones,Not Available,3.0,2023/10/01
ORD00658,  Dave,Headphones,,,2023/10/01
ORD00659,,Phone,878.3571923277764,3.0,2023/10/01
ORD00660,  Dave,Laptop,,,01/10/2023
ORD00661,  Dave,Laptop,Not Available,,2023/10/01
ORD00662,Alice,Tablet,250.675653784631,1.0,2023-10-01
ORD00663,Alice,,,2.0,
ORD00664,Alice,Headphones,1041.52362293167,,2023/10/01
ORD00665,charlie ,,Not Available,,2023/10/01
ORD00666,Bob,Headphones,874.6304168309621,1.0,01/10/2023
ORD00667,Alice,Laptop,1176.4968285143939,3.0,2023/10/01
ORD00668,Bob,Tablet,Not Available,3.0,01/10/2023
ORD00669,  Dave,Phone,Not Available,1.0,2023/10/01
ORD00670,Bob,Phone,560.2799147568973,2.0,01/10/2023
ORD00671,  Dave,Tablet,Not Available,3.0,01/10/2023
ORD00672,charlie ,Headphones,557.5109265149631,1.0,
ORD00673,  Dave,Phone,Not Available,,2023/10/01
ORD00674,  Dave,Phone,Not Available,2.0,
ORD00675,  Dave,Phone,1404.6854705793276,,2023/10/01
ORD00676,,Laptop,Not Available,2.0,01/10/2023
ORD00677,  Dave,Phone,Not Available,3.0,
ORD00678,Bob,Phone,182.51362868852382,1.0,2023/10/01
ORD00679,charlie ,,Not Available,,2023/10/01
ORD00680,Bob,Headphones,1132.1142051983238,3.0,2023-10-01
ORD00681,Alice,Phone,,2.0,2023-10-01
ORD00682,charlie ,Headphones,714.4408842704718,3.0,2023-10-01
ORD00683,Alice,Tablet,,2.0,2023/10/01
ORD00684,Bob,Headphones,Not Available,2.0,2023-10-01
ORD00685,Alice,,1266.420831937656,2.0,2023/10/01
ORD00686,Alice,Tablet,Not Available,,2023/10/01
ORD00687,Bob,Headphones,1092.5697507872962,2.0,2023/10/01
ORD00688,Bob,Phone,644.5788849998386,,
ORD00689,charlie ,,,2.0,2023/10/01
ORD00690,  Dave,Tablet,1240.7508307544388,2.0,01/10/2023
ORD00691,Alice,Phone,,3.0,
ORD00692,Alice,,1358.754680716971,1.0,01/10/2023
ORD00693,,,,,
ORD00694,,Tablet,1146.9983191195902,,
ORD00695,Alice,Phone,,3.0,01/10/2023
ORD00696,Alice,Tablet,1168.6180061025555,1.0,2023-10-01
ORD00697,Alice,Laptop,,,2023/10/01
ORD00698,  Dave,Tablet,Not Available,1.0,2023-10-01
ORD00699,Bob,Tablet,,,2023-10-01
ORD00700,charlie ,,Not Available,,2023-10-01
ORD00701,,Headphones,Not Available,,
ORD00702,Bob,Laptop,736.9156054945698,1.0,01/10/2023
ORD00703,,Tablet,,,01/10/2023
ORD00704,,Tablet,,,
ORD00705,Bob,,1179.4220621926045,3.0,01/10/2023
ORD00706,charlie ,Headphones,1156.7254063493529,3.0,01/10/2023
ORD00707,charlie ,Phone,1097.7313716646615,1.0,2023/10/01
ORD00708,Bob,Laptop,Not Available,,01/10/2023
ORD00709,charlie ,,197.8680193061055,1.0,2023-10-01
ORD00710,  Dave,Phone,1477.1031015481801,,01/10/2023
ORD00711,Bob,Headphones,,,
ORD00712,Bob,,,,01/10/2023
ORD00713,Bob,,897.2096118036794,1.0,2023/10/01
ORD00714,Bob,Headphones,Not Available,3.0,
ORD00715,Bob,Phone,,3.0,2023-10-01
ORD00716,Bob,,Not Available,3.0,
ORD00717,,Tablet,Not Available,3.0,2023-10-01
ORD00718,Alice,Phone,203.8379838707654,1.0,
ORD00719,charlie ,Headphones,,1.0,2023-10-01
ORD00720,,Laptop,269.8965095841023,2.0,2023/10/01
ORD00721,  Dave,,,2.0,
ORD00722,,Headphones,Not Available,1.0,01/10/2023
ORD00723,Alice,Tablet,Not Available,3.0,01/10/2023
ORD00724,,Headphones,,2.0,2023-10-01
ORD00725,Alice,Phone,,2.0,
ORD00726,Bob,Phone,,1.0,01/10/2023
ORD00727,Bob,Tablet,519.9388726703452,2.0,2023/10/01
ORD00728,,,1426.6712314846743,,2023-10-01
ORD00729,Alice,,,,2023/10/01
ORD00730,Alice,Tablet,,,01/10/2023
ORD00731,Alice,Headphones,,1.0,
ORD00732,  Dave,Laptop,706.9032159839794,2.0,01/10/2023
ORD00733,,,102.4242101974051,2.0,2023-10-01
ORD00734,Bob,,,1.0,01/10/2023
ORD00735,Bob,Phone,Not Available,2.0,2023/10/01
ORD00736,charlie ,Headphones,1055.543598258073,1.0,01/10/2023
ORD00737,,Headphones,Not Available,1.0,2023-10-01
ORD00738,  Dave,Phone,764.9023119171452,2.0,01/10/2023
ORD00739,  Dave,Tablet,636.713154505762,,01/10/2023
ORD00740,Alice,Laptop,739.1465218506083,2.0,2023-10-01
ORD00741,charlie ,Laptop,1378.6204689461986,1.0,
ORD00742,  Dave,,,,
ORD00743,Alice,,,,
ORD00744,charlie ,Laptop,1333.9256964654749,,01/10/2023
ORD00745,  Dave,Tablet,,3.0,
ORD00746,Bob,Laptop,Not Available,,01/10/2023
ORD00747,Alice,Phone,Not Available,1.0,01/10/2023
ORD00748,,Headphones,1236.44592894964,2.0,2023/10/01
ORD00749,,Headphones,Not Available,1.0,2023-10-01
ORD00750,charlie ,,Not Available,,2023/10/01
ORD00751,Bob,Laptop,,1.0,
ORD00752,charlie ,Headphones,Not Available,,01/10/2023
ORD00753,Bob,,1075.992320685892,3.0,2023-10-01
ORD00754,Alice,Headphones,Not Available,2.0,2023-10-01
ORD00755,Bob,Phone,,1.0,2023-10-01
ORD00756,Alice,Headphones,,,
ORD00757,charlie ,Phone,,,01/10/2023
ORD00758,Alice,Laptop,1005.2258420120238,,2023-10-01
ORD00759,  Dave,Tablet,Not Available,3.0,01/10/2023
ORD00760,Alice,,Not Available,1.0,01/10/2023
ORD00761,,,,1.0,
ORD00762,Alice,Phone,802.6977518339268,3.0,2023/10/01
ORD00763,Bob,Laptop,,1.0,2023/10/01
ORD00764,Bob,Laptop,,1.0,
ORD00765,Alice,Headphones,897.429294636427,,2023-10-01
ORD00766,Alice,Headphones,,3.0,2023/10/01
ORD00767,,Phone,Not Available,1.0,2023/10/01
ORD00768,,,1469.922962382939,,01/10/2023
ORD00769,  Dave,Phone,421.81697898411886,2.0,2023/10/01
ORD00770,  Dave,Laptop,,2.0,01/10/2023
ORD00771,Bob,Phone,,2.0,2023-10-01
ORD00772,,Phone,1453.709311387146,3.0,
ORD00773,  Dave,Tablet,Not Available,1.0,01/10/2023
ORD00774,Bob,Laptop,,1.0,
ORD00775,Bob,Laptop,594.2831099335433,,
ORD00776,charlie ,Phone,,3.0,2023/10/01
ORD00777,charlie ,Tablet,,1.0,2023-10-01
ORD00778,Bob,Headphones,,,2023/10/01
ORD00779,Alice,Tablet,,3.0,2023/10/01
ORD00780,  Dave,Laptop,Not Available,2.0,
ORD00781,,Laptop,1427.4027333451152,1.0,2023-10-01
ORD00782,,Headphones,781.1529256419211,1.0,2023/10/01
ORD00783,,Phone,Not Available,3.0,2023/10/01
ORD00784,Bob,Phone,1252.8064484556253,1.0,2023-10-01
ORD00785,  Dave,Tablet,,3.0,
ORD00786,,Tablet,299.32630866097645,2.0,01/10/2023
ORD00787,Alice,Tablet,386.7340174829151,,2023/10/01
ORD00788,Alice,,Not Available,,2023-10-01
ORD00789,,Tablet,306.556039919441,2.0,
ORD00790,,Headphones,Not Available,3.0,2023-10-01
ORD00791,  Dave,Laptop,,3.0,01/10/2023
ORD00792,,,Not Available,3.0,
ORD00793,,Laptop,570.505778070877,3.0,2023-10-01
ORD00794,  Dave,Headphones,,1.0,
ORD00795,,Tablet,,1.0,2023-10-01
ORD00796,Alice,Laptop,,2.0,
ORD00797,charlie ,Phone,Not Available,1.0,
ORD00798,charlie ,Laptop,Not Available,,2023/10/01
ORD00799,,Headphones,1243.8785554149918,2.0,01/10/2023
ORD00800,,,,3.0,2023/10/01
ORD00801,Bob,Phone,1074.574276846791,2.0,
ORD00802,  Dave,Phone,646.2624624828566,3.0,
ORD00803,charlie ,Tablet,,3.0,01/10/2023
ORD00804,,,Not Available,3.0,2023/10/01
ORD00805,charlie ,,,,01/10/2023
ORD00806,charlie ,Headphones,1102.3884010716524,1.0,01/10/2023
ORD00807,  Dave,Phone,,3.0,2023/10/01
ORD00808,charlie ,Laptop,627.7981644223165,,01/10/2023
ORD00809,  Dave,Tablet,1382.8614587297257,1.0,01/10/2023
ORD00810,  Dave,,1106.2788121018764,1.0,2023/10/01
ORD00811,Alice,,Not Available,3.0,
ORD00812,Alice,Phone,,3.0,
ORD00813,Bob,Tablet,Not Available,1.0,01/10/2023
ORD00814,,Tablet,,1.0,01/10/2023
ORD00815,charlie ,Phone,1205.6360998384216,3.0,2023-10-01
ORD00816,charlie ,Headphones,,3.0,01/10/2023
ORD00817,,Phone,,3.0,
ORD00818,Bob,Laptop,Not Available,3.0,
ORD00819,Alice,Headphones,Not Available,3.0,2023/10/01
ORD00820,Bob,Tablet,Not Available,,
ORD00821,Alice,,,,
ORD00822,Alice,,,3.0,2023/10/01
ORD00823,charlie ,,862.4791445847945,3.0,2023-10-01
ORD00824,Alice,Tablet,828.7205193456216,1.0,2023-10-01
ORD00825,  Dave,,Not Available,,2023/10/01
ORD00826,Alice,Laptop,1061.1447790774996,2.0,01/10/2023
ORD00827,  Dave,,Not Available,,
ORD00828,  Dave,Headphones,,,
ORD00829,  Dave,Tablet,Not Available,,2023-10-01
ORD00830,  Dave,Tablet,,2.0,2023/10/01
ORD00831,charlie ,Headphones,841.7084257107256,3.0,2023-10-01
ORD00832,Alice,Headphones,Not Available,2.0,
ORD00833,Alice,Headphones,Not Available,3.0,01/10/2023
ORD00834,Alice,Phone,,2.0,2023-10-01
ORD00835,charlie ,Headphones,,2.0,01/10/2023
ORD00836,  Dave,Phone,Not Available,2.0,2023/10/01
ORD00837,,Tablet,Not Available,2.0,2023/10/01
ORD00838,  Dave,Phone,,,
ORD00839,,,Not Available,,2023-10-01
ORD00840,,,Not Available,3.0,
ORD00841,,,669.8666303949669,3.0,
ORD00842,Alice,Phone,,2.0,
ORD00843,charlie ,Phone,Not Available,3.0,2023/10/01
ORD00844,Bob,Phone,Not Available,2.0,01/10/2023
ORD00845,charlie ,,833.270113598871,,01/10/2023
ORD00846,,Tablet,628.2504868246713,2.0,
ORD00847,,Tablet,534.5400971544054,3.0,
ORD00848,Alice,Headphones,Not Available,2.0,01/10/2023
ORD00849,  Dave,Laptop,,2.0,2023-10-01
ORD00850,charlie ,Headphones,Not Available,2.0,2023/10/01
ORD00851,Alice,Headphones,Not Available,2.0,
ORD00852,charlie ,Tablet,1486.4671688895783,2.0,2023/10/01
ORD00853,Bob,Tablet,Not Available,3.0,2023-10-01
ORD00854,Alice,Laptop,,,
ORD00855,charlie ,Phone,,3.0,01/10/2023
ORD00856,Alice,,Not Available,2.0,2023/10/01
ORD00857,Bob,Laptop,1060.6228852250513,1.0,2023/10/01
ORD00858,charlie ,Headphones,,3.0,
ORD00859,  Dave,Phone,1369.967469682698,2.0,
ORD00860,Bob,Tablet,Not Available,2.0,
ORD00861,,Laptop,,3.0,
ORD00862,,Headphones,Not Available,3.0,2023-10-01
ORD00863,charlie ,Headphones,354.807438725305,1.0,2023/10/01
ORD00864,charlie ,Headphones,,1.0,01/10/2023
ORD00865,Alice,Laptop,1269.319320037663,1.0,01/10/2023
ORD00866,Bob,,,2.0,
ORD00867,Bob,Laptop,277.7149900489527,,
ORD00868,Alice,,,,
ORD00869,charlie ,,,3.0,
ORD00870,charlie ,Headphones,Not Available,,2023/10/01
ORD00871,Alice,Tablet,,1.0,2023-10-01
ORD00872,  Dave,Laptop,Not Available,2.0,01/10/2023
ORD00873,charlie ,Tablet,Not Available,2.0,2023/10/01
ORD00874,charlie ,Phone,224.9279812557554,3.0,2023/10/01
ORD00875,Alice,Tablet,697.1228775092329,2.0,2023/10/01
ORD00876,  Dave,Phone,Not Available,3.0,01/10/2023
ORD00877,,Headphones,,3.0,01/10/2023
ORD00878,,Laptop,,1.0,
ORD00879,,Headphones,Not Available,2.0,2023-10-01
ORD00880,Alice,Laptop,419.588147241509,2.0,
ORD00881,,Headphones,135.98863989684077,1.0,2023-10-01
ORD00882,Alice,,Not Available,2.0,01/10/2023
ORD00883,Alice,Phone,,,2023/10/01
ORD00884,,Headphones,,2.0,2023-10-01
ORD00885,,Phone,,2.0,2023/10/01
ORD00886,charlie ,Headphones,340.2437634109925,2.0,2023-10-01
ORD00887,,,Not Available,,2023/10/01
ORD00888,charlie ,,378.7910517938927,,2023/10/01
ORD00889,Bob,,1196.5136264018702,1.0,01/10/2023
ORD00890,Alice,Headphones,Not Available,1.0,2023-10-01
ORD00891,Bob,Headphones,,2.0,2023/10/01
ORD00892,  Dave,Phone,,,
ORD00893,Alice,Tablet,1421.037856423996,,2023/10/01
ORD00894,,Laptop,Not Available,2.0,2023-10-01
ORD00895,  Dave,Phone,Not Available,1.0,2023/10/01
ORD00896,,Headphones,,,2023/10/01
ORD00897,charlie ,Phone,Not Available,3.0,2023-10-01
ORD00898,,,Not Available,,
ORD00899,  Dave,Headphones,Not Available,2.0,01/10/2023
ORD00900,Bob,Phone,Not Available,1.0,
ORD00901,Alice,Headphones,,1.0,01/10/2023
ORD00902,,,,3.0,2023-10-01
ORD00903,Alice,Phone,,1.0,
ORD00904,charlie ,Headphones,,3.0,2023-10-01
ORD00905,  Dave,Headphones,Not Available,,2023/10/01
ORD00906,charlie ,Phone,717.2512973253813,3.0,01/10/2023
ORD00907,Bob,Laptop,,1.0,2023/10/01
ORD00908,Alice,Tablet,Not Available,3.0,2023/10/01
ORD00909,Alice,,Not Available,1.0,01/10/2023
ORD00910,charlie ,Laptop,,,2023/10/01
ORD00911,Alice,,,3.0,2023/10/01
ORD00912,Alice,Tablet,,3.0,01/10/2023
ORD00913,charlie ,Tablet,Not Available,2.0,2023-10-01
ORD00914,Alice,Laptop,Not Available,1.0,
ORD00915,charlie ,Tablet,,1.0,01/10/2023
ORD00916,Alice,Headphones,Not Available,,2023-10-01
ORD00917,,Tablet,Not Available,1.0,2023-10-01
ORD00918,Bob,,528.0658676519067,2.0,
ORD00919,Bob,,Not Available,,2023/10/01
ORD00920,Bob,,Not Available,3.0,
ORD00921,  Dave,Phone,,3.0,2023/10/01
ORD00922,  Dave,Headphones,Not Available,2.0,2023/10/01
ORD00923,Bob,Phone,1481.6566295061048,2.0,2023/10/01
ORD00924,Bob,Headphones,,3.0,01/10/2023
ORD00925,,Tablet,415.83878067875656,,2023-10-01
ORD00926,Bob,Laptop,Not Available,,2023-10-01
ORD00927,  Dave,Headphones,,1.0,01/10/2023
ORD00928,charlie ,,964.3189163501582,1.0,01/10/2023
ORD00929,charlie ,,1159.5916452436797,2.0,2023/10/01
ORD00930,,Headphones,593.4508829226871,,01/10/2023
ORD00931,,Tablet,815.6049498401039,3.0,2023/10/01
ORD00932,Alice,Phone,Not Available,3.0,2023/10/01
ORD00933,Alice,Laptop,Not Available,1.0,01/10/2023
ORD00934,  Dave,Laptop,Not Available,2.0,2023-10-01
ORD00935,Alice,Headphones,Not Available,2.0,2023/10/01
ORD00936,,Headphones,Not Available,1.0,2023-10-01
ORD00937,Alice,Phone,1023.6317790746307,3.0,2023/10/01
ORD00938,charlie ,Laptop,Not Available,1.0,
ORD00939,Bob,,610.3372550920972,3.0,01/10/2023
ORD00940,Alice,Laptop,Not Available,2.0,2023-10-01
ORD00941,  Dave,Phone,,1.0,2023/10/01
ORD00942,charlie ,Tablet,786.9253161905955,,2023/10/01
ORD00943,Alice,,Not Available,3.0,01/10/2023
ORD00944,Bob,Headphones,,,
ORD00945,,,1436.9474164957815,2.0,01/10/2023
ORD00946,Bob,Laptop,1425.838431875808,,2023-10-01
ORD00947,charlie ,Laptop,258.09703864827276,2.0,2023/10/01
ORD00948,  Dave,Headphones,368.8747515306229,3.0,01/10/2023
ORD00949,Bob,,,3.0,01/10/2023
ORD00950,charlie ,Headphones,,,
ORD00951,Bob,Laptop,,,2023-10-01
ORD00952,Bob,,Not Available,3.0,
ORD00953,Alice,Tablet,,1.0,2023/10/01
ORD00954,Bob,Headphones,Not Available,,2023/10/01
ORD00955,Bob,Laptop,,1.0,
ORD00956,charlie ,Phone,,,01/10/2023
ORD00957,,Phone,624.2403638672346,3.0,2023-10-01
ORD00958,Alice,Headphones,Not Available,3.0,2023-10-01
ORD00959,Bob,,Not Available,2.0,2023-10-01
ORD00960,,Tablet,Not Available,2.0,
ORD00961,Alice,Laptop,Not Available,2.0,2023/10/01
ORD00962,,Phone,546.5663205977564,3.0,2023/10/01
ORD00963,Bob,Tablet,Not Available,,
ORD00964,,,1141.016733310968,3.0,01/10/2023
ORD00965,  Dave,Headphones,677.0054340627993,2.0,2023/10/01
ORD00966,Alice,Phone,,,2023-10-01
ORD00967,Bob,Laptop,511.2875248886909,2.0,
ORD00968,Alice,Headphones,Not Available,2.0,
ORD00969,  Dave,Tablet,Not Available,3.0,2023/10/01
ORD00970,,Phone,Not Available,2.0,
ORD00971,  Dave,Phone,Not Available,2.0,01/10/2023
ORD00972,Alice,Phone,105.32577052411058,3.0,
ORD00973,  Dave,Headphones,,,01/10/2023
ORD00974,charlie ,Tablet,Not Available,1.0,2023-10-01
ORD00975,Bob,,733.2557013298589,3.0,2023/10/01
ORD00976,Bob,Headphones,,,01/10/2023
ORD00977,  Dave,Laptop,Not Available,,01/10/2023
ORD00978,Alice,,Not Available,2.0,2023/10/01
ORD00979,  Dave,Phone,Not Available,3.0,01/10/2023
ORD00980,,,645.1329924083334,3.0,2023-10-01
ORD00981,charlie ,Laptop,Not Available,,2023/10/01
ORD00982,Bob,Tablet,,,
ORD00983,  Dave,Tablet,Not Available,2.0,01/10/2023
ORD00984,,,Not Available,1.0,2023-10-01
ORD00985,  Dave,,Not Available,2.0,2023-10-01
ORD00986,Bob,Headphones,,3.0,01/10/2023
ORD00987,charlie ,Headphones,,2.0,01/10/2023
ORD00988,charlie ,Phone,1340.1306266252122,1.0,01/10/2023
ORD00989,Bob,Tablet,817.2965553416765,2.0,
ORD00990,  Dave,Laptop,,2.0,
ORD00991,charlie ,Phone,69.46398332411465,1.0,2023-10-01
ORD00992,Bob,Tablet,Not Available,2.0,2023-10-01
ORD00993,  Dave,Headphones,Not Available,3.0,
ORD00994,charlie ,Tablet,,1.0,
ORD00995,  Dave,Phone,506.96669111217335,2.0,
ORD00996,  Dave,Phone,,1.0,2023-10-01
ORD00997,,Headphones,Not Available,3.0,2023-10-01
ORD00998,  Dave,Tablet,1248.4962519184235,3.0,2023/10/01
ORD00999,Bob,Phone,Not Available,,
ORD01000,  Dave,Tablet,Not Available,3.0,2023-10-01
ORD01001,Alice,Headphones,Not Available,1.0,2023-10-01
ORD01002,  Dave,Headphones,393.71814930137947,,2023/10/01
ORD01003,charlie ,Phone,,1.0,
ORD01004,Alice,Laptop,Not Available,1.0,2023/10/01
ORD01005,,Laptop,Not Available,,2023-10-01
ORD01006,  Dave,Laptop,,2.0,01/10/2023
ORD01007,,Tablet,Not Available,2.0,2023/10/01
ORD01008,charlie ,Laptop,300.3769360392681,,
ORD01009,,Headphones,Not Available,3.0,2023-10-01
ORD01010,Bob,Tablet,,2.0,
ORD01011,charlie ,Laptop,,,
ORD01012,  Dave,Tablet,,,2023/10/01
ORD01013,,Tablet,,2.0,2023/10/01
ORD01014,Alice,,380.14013857101423,2.0,2023-10-01
ORD01015,Alice,Phone,598.0684375556758,,
ORD01016,Bob,,1043.7014818261923,,
ORD01017,,Tablet,261.31839201456876,,2023/10/01
ORD01018,Bob,Phone,Not Available,1.0,01/10/2023
ORD01019,charlie ,Headphones,Not Available,,2023/10/01
ORD01020,Bob,,1239.2438740817936,3.0,2023-10-01
ORD01021,Alice,,Not Available,2.0,2023/10/01
ORD01022,Bob,Phone,607.6764117257276,3.0,01/10/2023
ORD01023,charlie ,,,,01/10/2023
ORD01024,Alice,Phone,326.14618591164714,1.0,2023/10/01
ORD01025,,,1442.628802260459,1.0,01/10/2023
ORD01026,Alice,Laptop,Not Available,1.0,2023/10/01
ORD01027,Alice,,,,2023/10/01
ORD01028,  Dave,,Not Available,1.0,
ORD01029,  Dave,Laptop,Not Available,,2023/10/01
ORD01030,Alice,,1449.7980471735823,2.0,2023/10/01
